Hospital_Name,State,District,Subdistrict,lat,lon,beds,doctors,has_emergency,has_ambulance
Parmar Hospital,Maharashtra,Mumbai,0,19.2300126,72.8619097,0,0,False,False
Purnima Hospital,Maharashtra,Mumbai,0,19.2360202,72.8606066,0,0,False,False
Qualitas Diagnostics Center,Maharashtra,Mumbai,0,19.2240612,72.8666469,0,0,False,False
Ratika Hospital and Research Centre,Maharashtra,Mumbai,0,19.2240612,72.8666469,0,0,False,False
Riddhi Eye Clinic,Maharashtra,Mumbai,0,19.2240612,72.8666469,0,0,False,False
Robindra Nursing Home,Maharashtra,Mumbai,0,19.2240612,72.8666469,0,0,False,False
Roshni Eye Clinic,Maharashtra,Mumbai,0,19.2277398,72.8594058,0,0,False,False
Shivam Eye Care Centre,Maharashtra,Mumbai,0,19.2240612,72.8666469,0,0,False,False
Shree Krishna Hospital,Maharashtra,Mumbai,0,19.2371877,72.8441358,0,0,False,False
Shri K V O Jain Manav Seva Kendra Navneet Hospital,Maharashtra,Mumbai,0,19.2240612,72.8666469,0,0,False,False
Sumeet Nursing Home,Maharashtra,Mumbai,0,19.0759837,72.8776559,0,0,False,False
Utkarsh Nursing Home,Maharashtra,Mumbai,0,19.2248364,72.8566481,0,0,False,False
Akshar Eye Clinic,Maharashtra,Mumbai,0,19.1998211,72.842594,0,0,False,False
Bhatia Maternity and Ivf Centre,Maharashtra,Mumbai,0,19.1980732,72.8426229,0,0,False,False
Dr Reena Mokal Nursing Home and Polyclinic,Maharashtra,Mumbai,0,19.2153192,72.8152087,0,0,False,False
Dr. Vora`S Premature Critical Care and General Hospital,Maharashtra,Mumbai,0,19.2077867,72.8423686,0,0,False,False
Gayatri Maternity and Gynaec Clinic,Maharashtra,Mumbai,0,19.2100454,72.8183494,0,0,False,False
Grace Maternity and Nursing Home - Kandivli (W),Maharashtra,Mumbai,0,19.2064817,72.8384842,0,0,False,False
Gyatri Maternity and Gynaec Clinc,Maharashtra,Mumbai,0,19.2100454,72.8183494,0,0,False,False
Jaydeep Eye and Physiotherapy Clinic - Kandivli,Maharashtra,Mumbai,0,19.0759837,72.8776559,0,0,False,False
Jobanputra Nursing Home,Maharashtra,Mumbai,0,19.206912,72.850038,0,0,False,False
Kanchanganga Polyclinic and Nursing H0Me,Maharashtra,Mumbai,0,19.0759837,72.8776559,0,0,False,False
Kirti Nursing Home,Maharashtra,Mumbai,0,30.7346267,79.0668943,0,0,False,False
Medicenter Nursing Home,Maharashtra,Mumbai,0,19.0759837,72.8776559,0,0,False,False
Nidhi Nursing Home and Iccu,Maharashtra,Mumbai,0,19.2063004,72.841578,0,0,False,False
Paarth Hospital,Maharashtra,Mumbai,0,19.1998211,72.842594,0,0,False,False
Panorama Eye Clinic Superspeciality Eye Care,Maharashtra,Mumbai,0,19.206847,72.8443572,0,0,False,False
Parvatibai Chavan Charitable Trust - Kandivli,Maharashtra,Mumbai,0,19.0759837,72.8776559,0,0,False,False
Raichura Prasuti Gruha,Maharashtra,Mumbai,0,19.0759837,72.8776559,0,0,False,False
Sai Vilayatrai Charitable Polyclinc,Maharashtra,Mumbai,0,19.2019348,72.8446558,0,0,False,False
Saraswati Hospital(Kandivali),Maharashtra,Mumbai,0,19.1998211,72.842594,0,0,False,False
Shah Surgical Hospital and Maternity Home P. Ltd.,Maharashtra,Mumbai,0,19.2039462,72.8492897,0,0,False,False
Shivam Nursing Home,Maharashtra,Mumbai,0,19.0759837,72.8776559,0,0,False,False
Shree Krishna Hospital - Kandivali,Maharashtra,Mumbai,0,19.1936411,72.8435167,0,0,False,False
Shree Nagesh Childrens Hospital,Maharashtra,Mumbai,0,19.2177774,72.8301306,0,0,False,False
Sumangal Hospital,Maharashtra,Mumbai,0,19.1998211,72.842594,0,0,False,False
Swapneel Nursing Home,Maharashtra,Mumbai,0,19.0759837,72.8776559,0,0,False,False
Vinayak Nursing Home`,Maharashtra,Mumbai,0,19.2050369,72.8389113,0,0,False,False
Abhinav Sushrut Hospital,Maharashtra,Mumbai,0,19.2540545,72.8620298,0,0,False,False
Akshit Maternity Home,Maharashtra,Mumbai,0,19.2542542,72.8646698,0,0,False,False
Anand Maternity And Nursing Home - Mumbai,Maharashtra,Mumbai,0,19.4945979,72.8604097,0,0,False,False
Ashirwad Maternity and Nursing Home - Dahisar,Maharashtra,Mumbai,0,19.2539332,72.8672448,0,0,False,False
Balaji Polyclinic and Criticare Centre,Maharashtra,Mumbai,0,19.2406676,72.8685001,0,0,False,False
Dr Ajay Shah Pathology,Maharashtra,Mumbai,0,19.2539332,72.8672448,0,0,False,False
Dr Mandar Pandit Clinic,Maharashtra,Mumbai,0,19.2530795,72.8575571,0,0,False,False
Dr Worlikar's Shree Surgical and General Nursing Home,Maharashtra,Mumbai,0,19.2539332,72.8672448,0,0,False,False
Dr. M. L Dhawale Memorial Trust,Maharashtra,Mumbai,0,19.2512619,72.8601956,0,0,False,False
Dr.Nikams Eye Care And Laser Centre,Maharashtra,Mumbai,0,19.2511357,72.8575344,0,0,False,False
Jai Ambe Poly Clinic Nursing Home and Maternity Hosp,Maharashtra,Mumbai,0,19.2539332,72.8672448,0,0,False,False
Kk Maternity And General Hospital,Maharashtra,Mumbai,0,19.2467802,72.8610276,0,0,False,False
"Life Line Hospital - Dahisar,Mumbai",Maharashtra,Mumbai,0,19.2539332,72.8672448,0,0,False,False
Namitha Polyclinic and Hospital,Maharashtra,Mumbai,0,19.2539332,72.8672448,0,0,False,False
Navdurga Fracture And Accident Centre,Maharashtra,Mumbai,0,19.2539332,72.8672448,0,0,False,False
Navjeevan Urology and Stone Care Centre,Maharashtra,Mumbai,0,19.1551485,72.8678551,0,0,False,False
Navneet Hi-Tech,Maharashtra,Mumbai,0,19.2539332,72.8672448,0,0,False,False
Rohit Nursing Home - Dahisar,Maharashtra,Mumbai,0,19.2515368,72.8637467,0,0,False,False
Sanghavi Eye and Diabetes Care Center,Maharashtra,Mumbai,0,19.2539332,72.8672448,0,0,False,False
Shri K.V.O.Jain Manav Seva Kendra Navneet High -Te,Maharashtra,Mumbai,0,19.255128,72.8568499,0,0,False,False
Sukhsagar Hospital,Maharashtra,Mumbai,0,19.2564386,72.8546344,0,0,False,False
Total Woman Medical Centre - Dahisar,Maharashtra,Mumbai,0,19.243804,72.865917,0,0,False,False
Vdurga Fracture And Accident Centre,Maharashtra,Mumbai,0,19.2539332,72.8672448,0,0,False,False
Vijay Polyclinic and Care Centre,Maharashtra,Mumbai,0,19.2539332,72.8672448,0,0,False,False
Vishwanath Hospital,Maharashtra,Mumbai,0,19.2434168,72.8671305,0,0,False,False
Carewell Nursing Home,Maharashtra,Mumbai,0,19.1123849,72.8669884,0,0,False,False
Dr. M.C.Desai Eye Clinic and Microsurgury Eye Centre,Maharashtra,Mumbai,0,19.1188585,72.8802146,0,0,False,False
E N T Clinic and Deafness Center,Maharashtra,Mumbai,0,19.1154908,72.8726952,0,0,False,False
Jain Nursing Home,Maharashtra,Mumbai,0,19.1211714,72.853548,0,0,False,False
Kripa Eye Clinic,Maharashtra,Mumbai,0,19.1088116,72.8560975,0,0,False,False
Laxmi Mirat Eye Clinic And Day Care Centre,Maharashtra,Mumbai,0,19.109114,72.8575199,0,0,False,False
M.M.Hospital,Maharashtra,Mumbai,0,19.2371877,72.8441358,0,0,False,False
Mangala Nursing Home,Maharashtra,Mumbai,0,19.1154908,72.8726952,0,0,False,False
Patel Nursing Home  Andheri (E),Maharashtra,Mumbai,0,19.1154908,72.8726952,0,0,False,False
Sadanand Danait Hospital,Maharashtra,Mumbai,0,19.1097442,72.8484128,0,0,False,False
Saheli Clinic,Maharashtra,Mumbai,0,19.1154908,72.8726952,0,0,False,False
Sanjeevani Hospital,Maharashtra,Mumbai,0,19.1009869,72.8651933,0,0,False,False
Shakuntala Memorial Surgical Childerns and General Hospital,Maharashtra,Mumbai,0,19.1269161,72.8670933,0,0,False,False
Tripura Nursing Home,Maharashtra,Mumbai,0,19.1154908,72.8726952,0,0,False,False
City Hospital And Reserch Centre,Maharashtra,Mumbai,0,19.0754649,72.8770505,0,0,False,False
Dr .Desais Nursing Home,Maharashtra,Mumbai,0,19.0625228,72.8829242,0,0,False,False
Dr A Tungekars Hospital (Uran),Maharashtra,Mumbai,0,18.8797841,72.9398358,0,0,False,False
Dr Shehnaz Shaikh Clinic,Maharashtra,Mumbai,0,19.0707532,72.8781322,0,0,False,False
Hamidani Laser Vision Centre,Maharashtra,Mumbai,0,19.0707532,72.8781322,0,0,False,False
Kohinoor Hospital,Maharashtra,Mumbai,0,19.0822947,72.8950556,0,0,False,False
Shrushti Clinic and Microsurgery Centre,Maharashtra,Mumbai,0,19.0759837,72.8776559,0,0,False,False
Sunder Childrens Nursing Home,Maharashtra,Mumbai,0,19.0707532,72.8781322,0,0,False,False
Aditya Health Care,Maharashtra,Mumbai,0,19.0327996,72.8963568,0,0,False,False
Ashirwad Hospital and Polyclinic,Maharashtra,Mumbai,0,19.0506517,72.9103754,0,0,False,False
Bhatti Eye Clinic,Maharashtra,Mumbai,0,19.0453626,72.9115246,0,0,False,False
Day Care Eye Clinic(Dr.S.V.Sharma Eye Clini),Maharashtra,Mumbai,0,19.0825013,72.8387327,0,0,False,False
Daycare Angels,Maharashtra,Mumbai,0,19.0552812,72.8892082,0,0,False,False
Diamond Polyclinic and Nursing Home,Maharashtra,Mumbai,0,19.0327996,72.8963568,0,0,False,False
Disha Polyclinic and Nursing Home,Maharashtra,Mumbai,0,19.0327996,72.8963568,0,0,False,False
Dr (Mrs) Shubha S Rao,Maharashtra,Mumbai,0,28.6960904,77.0764585,0,0,False,False
Dr Kedares Maternity and General Nursing Home,Maharashtra,Mumbai,0,19.0604892,72.898177,0,0,False,False
Dr Mekhales Dhanvantari Hospital,Maharashtra,Mumbai,0,19.0585864,72.9078832,0,0,False,False
Dr Smita Mukherjees Eye Clinic,Maharashtra,Mumbai,0,19.0327996,72.8963568,0,0,False,False
Dr Suresh C Anand Clinic,Maharashtra,Mumbai,0,19.05161,72.8911931,0,0,False,False
Dr. Amins Clinic,Maharashtra,Mumbai,0,18.9243376,72.8239698,0,0,False,False
Dr. Das Hospital - Chembur (Mumbai),Maharashtra,Mumbai,0,19.0327996,72.8963568,0,0,False,False
Dr. Sanjay Sonars Laproscopy and Scopy Centre,Maharashtra,Mumbai,0,19.0327996,72.8963568,0,0,False,False
Dr. Shubha Rao,Maharashtra,Mumbai,0,19.0327996,72.8963568,0,0,False,False
Excel Urology Centre,Maharashtra,Mumbai,0,19.0327996,72.8963568,0,0,False,False
Hegde Hospital Surgical and Maternity Nursing Home,Maharashtra,Mumbai,0,19.0327996,72.8963568,0,0,False,False
Icon Hospital and Research Centre,Maharashtra,Mumbai,0,19.0327996,72.8963568,0,0,False,False
Kamran Nursing Home,Maharashtra,Mumbai,0,18.9722585,72.8311737,0,0,False,False
Kolekar Nursing Home,Maharashtra,Mumbai,0,19.0593495,72.9068556,0,0,False,False
Laproscopy and Scopy Center,Maharashtra,Mumbai,0,19.0327996,72.8963568,0,0,False,False
Laxmi Maternity Home,Maharashtra,Mumbai,0,19.0327996,72.8963568,0,0,False,False
Lc Manek's Polyclinic And Nursing Home,Maharashtra,Mumbai,0,19.0327996,72.8963568,0,0,False,False
Lion Vithal Kalgutkar Medical Centre,Maharashtra,Mumbai,0,19.0327996,72.8963568,0,0,False,False
Mandakini Nuclear Imaging Centre,Maharashtra,Mumbai,0,19.0552812,72.8892082,0,0,False,False
Mangal Anand Hospital,Maharashtra,Mumbai,0,19.0533749,72.897061,0,0,False,False
Narurkar Ent Hospital,Maharashtra,Mumbai,0,19.0539989,72.9053186,0,0,False,False
Navnit Clinic (Dr. Parihar Eye and Ent,Maharashtra,Mumbai,0,19.0327996,72.8963568,0,0,False,False
Neurogen Brain And Spine Institute,Maharashtra,Mumbai,0,19.0536352,72.8851743,0,0,False,False
Niramaya General Hospital,Maharashtra,Mumbai,0,19.0327996,72.8963568,0,0,False,False
Patankar Hand and Limb Reconstruction Clinic,Maharashtra,Mumbai,0,19.0327996,72.8963568,0,0,False,False
Rushabh Nursing Home and Eye Hospital,Maharashtra,Mumbai,0,19.059862,72.9005605,0,0,False,False
Sai Kripa Childrens Hospital,Maharashtra,Mumbai,0,18.9626907,72.8129124,0,0,False,False
Shree Chembur Jain Medical Relief Centre,Maharashtra,Mumbai,0,19.0327996,72.8963568,0,0,False,False
Sitla Hospital,Maharashtra,Mumbai,0,19.0521897,72.8915977,0,0,False,False
Sumitra Eye Clinic,Maharashtra,Mumbai,0,19.0327996,72.8963568,0,0,False,False
Swastik Hospital and Research Centre,Maharashtra,Mumbai,0,19.0552812,72.8892082,0,0,False,False
Tandon Hospital,Maharashtra,Mumbai,0,19.058879,72.900615,0,0,False,False
Varsha Gandre Parekh Maternity and Surgical Hospital,Maharashtra,Mumbai,0,19.0573721,72.8981332,0,0,False,False
Yash Eye Care And Polyclinic,Maharashtra,Mumbai,0,19.0327996,72.8963568,0,0,False,False
Abhay Nursing Home,Maharashtra,Mumbai,0,19.1044022,72.8872491,0,0,False,False
Ashirwad Children And Surgical Hospital,Maharashtra,Mumbai,0,19.10648,72.88773,0,0,False,False
Dr Priyanka Nursing Pvt Ltd,Maharashtra,Mumbai,0,19.0759837,72.8776559,0,0,False,False
J.P Hospital,Maharashtra,Mumbai,0,19.1245594,72.852967,0,0,False,False
S B Nursing Home and Icu,Maharashtra,Mumbai,0,19.1196773,72.9050809,0,0,False,False
Turfiya Hospital and Icu,Maharashtra,Mumbai,0,19.1281781,72.8876327,0,0,False,False
Dr. Shalini Jaisinghani Dental Surgeon - Chembur,Maharashtra,Mumbai,0,19.0327996,72.8963568,0,0,False,False
Dr.Bhute Nursing Home,Maharashtra,Mumbai,0,19.0208354,72.904425,0,0,False,False
Inlaks General Hospital,Maharashtra,Mumbai,0,19.0464362,72.8946608,0,0,False,False
Nayak Medicare - Chembur,Maharashtra,Mumbai,0,19.0327996,72.8963568,0,0,False,False
Sai Baba Hospital,Maharashtra,Mumbai,0,19.0208354,72.904425,0,0,False,False
Shiv Polyclinic and Nursing Home,Maharashtra,Mumbai,0,19.0327996,72.8963568,0,0,False,False
Dr. L.H. Hiranandani Hospital,Maharashtra,Mumbai,0,19.1374852,72.917394,0,0,False,False
Padmalaya Maternity and Surgical Home,Maharashtra,Mumbai,0,19.1196773,72.9050809,0,0,False,False
Powai Polyclinic and Hospital,Maharashtra,Mumbai,0,19.1254172,72.9170023,0,0,False,False
Sri Sai Eye Care Centre,Maharashtra,Mumbai,0,19.1196773,72.9050809,0,0,False,False
Aakar Ivf-Icsi Centre,Maharashtra,Mumbai,0,19.0792247,72.9057813,0,0,False,False
Advanced Orthopaedic and Super Speciality Center,Maharashtra,Mumbai,0,19.0796375,72.9070116,0,0,False,False
Ami Drashti Eye Care Centre,Maharashtra,Mumbai,0,19.0796375,72.9070116,0,0,False,False
Asha Polyclinic and Sheetal Nursing Home,Maharashtra,Mumbai,0,19.0796375,72.9070116,0,0,False,False
Ashirwad Heart Hospital,Maharashtra,Mumbai,0,19.0762268,72.9055233,0,0,False,False
"Ashwini Maternity and Surgical Hospital,Ghatkopar(E)",Maharashtra,Mumbai,0,19.0940687,72.9000241,0,0,False,False
Bakul Parekh Children's Hospital,Maharashtra,Mumbai,0,19.0791965,72.9037124,0,0,False,False
Cg Eye Foundaton and Shree Ghatkopar Brahman Samaj,Maharashtra,Mumbai,0,19.07907,72.907976,0,0,False,False
Dewang Nursing Home Pvt. Ltd.,Maharashtra,Mumbai,0,19.0796375,72.9070116,0,0,False,False
Dr Mehta Nursing Home,Maharashtra,Mumbai,0,19.0757557,72.9081922,0,0,False,False
Dr Walavalkars Nursing Home,Maharashtra,Mumbai,0,19.0796375,72.9070116,0,0,False,False
Dr. Dipak Desai's Ear Nose And Throat Hospital,Maharashtra,Mumbai,0,19.0820978,72.9067817,0,0,False,False
Dr. Prakash Doshis Fracture and Orthopaedic Nursing Home - Ghatkopar,Maharashtra,Mumbai,0,19.0796375,72.9070116,0,0,False,False
Dr. Walawalkars Nursing Home,Maharashtra,Mumbai,0,19.0796375,72.9070116,0,0,False,False
Dr.Amrish Mehta Diagnostic Centre,Maharashtra,Mumbai,0,19.0792247,72.9057813,0,0,False,False
Dr.Trivedi's Maternity and Nursing Home,Maharashtra,Mumbai,0,19.0792247,72.9057813,0,0,False,False
Excel Ent Hospital,Maharashtra,Mumbai,0,19.0796375,72.9070116,0,0,False,False
Hiren Mehta Eye Care Centre,Maharashtra,Mumbai,0,19.0796375,72.9070116,0,0,False,False
Jack-N-Jill Nursing Hoe - Ghatkopar -Mumbai,Maharashtra,Mumbai,0,19.0757557,72.9081922,0,0,False,False
Jain Eye Clinic,Maharashtra,Mumbai,0,19.0796375,72.9070116,0,0,False,False
Kamdar Nursing Home and Polyclinic Pvt. Ltd.,Maharashtra,Mumbai,0,19.0792247,72.9057813,0,0,False,False
L V Prasad Eye Institute Collaborating Center,Maharashtra,Mumbai,0,19.0791764,72.9018877,0,0,False,False
Lotus Ent Hospital,Maharashtra,Mumbai,0,19.0796375,72.9070116,0,0,False,False
Malati Maternity Hospital,Maharashtra,Mumbai,0,19.0751377,72.9091436,0,0,False,False
Mandakini Ctscan Centre,Maharashtra,Mumbai,0,19.0813907,73.0004906,0,0,False,False
Mansu Maternity Home,Maharashtra,Mumbai,0,19.0759837,72.8776559,0,0,False,False
National Inst. Of Endoscopic Surgery,Maharashtra,Mumbai,0,19.0796375,72.9070116,0,0,False,False
Nayan Eye Centre,Maharashtra,Mumbai,0,19.0770917,72.9080971,0,0,False,False
Parakh Hospital And Research Centre - Ghatkopar,Maharashtra,Mumbai,0,19.07907,72.907976,0,0,False,False
Parekh Eye Clinic and Child Clinic,Maharashtra,Mumbai,0,19.0796375,72.9070116,0,0,False,False
Sanghavi Laboratory,Maharashtra,Mumbai,0,19.0792247,72.9057813,0,0,False,False
Saraswati Eye Hospital,Maharashtra,Mumbai,0,22.3017014,73.2066838,0,0,False,False
Sushrut Hospital and Research Center,Maharashtra,Mumbai,0,19.0552812,72.8892082,0,0,False,False
Tara Neo Surg Hospital,Maharashtra,Mumbai,0,19.0796375,72.9070116,0,0,False,False
The Eye Super Specialities,Maharashtra,Mumbai,0,19.0796375,72.9070116,0,0,False,False
Vatsal Nicu and Childrens Hospital,Maharashtra,Mumbai,0,19.0796375,72.9070116,0,0,False,False
Amruta Maternity and Surgical Nursing Home,Maharashtra,Mumbai,0,19.1509879,72.9315251,0,0,False,False
Diamond Maternity and General Hospital,Maharashtra,Mumbai,0,19.1515624,72.9435765,0,0,False,False
Dr Bothra's Hospital,Maharashtra,Mumbai,0,19.1509879,72.9315251,0,0,False,False
Dr Mahajan Hospital and Industrial Trauma Center,Maharashtra,Mumbai,0,19.1425582,73.0120312,0,0,False,False
Dr Patanis Eye Clinic,Maharashtra,Mumbai,0,19.1509879,72.9315251,0,0,False,False
Dr. Bhatias Ruby Hospital - Bhandup - Mumbai,Maharashtra,Mumbai,0,19.1462082,72.9272317,0,0,False,False
Dr. Kolhes Eye Clinic - Bhandup,Maharashtra,Mumbai,0,19.1509879,72.9315251,0,0,False,False
Dr. Malwankar's Romeen Nursing Home,Maharashtra,Mumbai,0,19.1509879,72.9315251,0,0,False,False
Dr. Thakurs Ear Nose Throat Clinic And Hospital - Bhandup (W) Mumbai,Maharashtra,Mumbai,0,19.1470738,72.9389442,0,0,False,False
Dr.Badwaiks Maternity and General Hospital,Maharashtra,Mumbai,0,19.1424376,72.9327673,0,0,False,False
Dr.Bothras Hospital,Maharashtra,Mumbai,0,19.1509879,72.9315251,0,0,False,False
Eye and I Dr.Kolhe's Eye Clinic,Maharashtra,Mumbai,0,19.1462749,72.9353872,0,0,False,False
Gaurav Maternity and Surgical Hospital,Maharashtra,Mumbai,0,19.1509879,72.9315251,0,0,False,False
I and Eye Dr Kolhes Eye Clinic,Maharashtra,Mumbai,0,19.1462749,72.9353872,0,0,False,False
J. K. Child Health Care and Nicu,Maharashtra,Mumbai,0,19.144698,72.9368292,0,0,False,False
Krishna Nursing Home,Maharashtra,Mumbai,0,19.1507653,72.9372688,0,0,False,False
Lotus Multispeciality Hospital,Maharashtra,Mumbai,0,19.1531246,72.9411365,0,0,False,False
M.S.Maternity and General Hospital,Maharashtra,Mumbai,0,19.1474511,72.9299079,0,0,False,False
Maauli Hospital,Maharashtra,Mumbai,0,19.1509879,72.9315251,0,0,False,False
Madhu Polyclinic and Nursing Home,Maharashtra,Mumbai,0,19.1509879,72.9315251,0,0,False,False
Mahek Nursing Home,Maharashtra,Mumbai,0,19.1493933,72.9326121,0,0,False,False
Nadkarni Eye Care Centres,Maharashtra,Mumbai,0,19.1505614,72.936863,0,0,False,False
Netramani Chikitsalay,Maharashtra,Mumbai,0,19.1509879,72.9315251,0,0,False,False
Omkar Hospital,Maharashtra,Mumbai,0,19.1507653,72.9372688,0,0,False,False
Rathod Nursing Home and Iccu,Maharashtra,Mumbai,0,19.1509879,72.9315251,0,0,False,False
Saarthi Hospital,Maharashtra,Mumbai,0,19.1468364,72.9337875,0,0,False,False
Sanjeevan Nursing Home and Iccu,Maharashtra,Mumbai,0,19.1509879,72.9315251,0,0,False,False
Sankeshi Bharat,Maharashtra,Mumbai,0,19.1509879,72.9315251,0,0,False,False
Sas Health Care Pvt. Limited,Maharashtra,Mumbai,0,19.147626,72.9294528,0,0,False,False
Saubhagya Hospital,Maharashtra,Mumbai,0,19.1509879,72.9315251,0,0,False,False
Setty's Endoscopic Surgical Centre,Maharashtra,Mumbai,0,19.1473592,72.9318038,0,0,False,False
Shah Children Hospital And Newborn Care Centre,Maharashtra,Mumbai,0,19.1509879,72.9315251,0,0,False,False
Shanti Maternity Clinic,Maharashtra,Mumbai,0,19.1509879,72.9315251,0,0,False,False
Shri Bal Chikitsalaya,Maharashtra,Mumbai,0,19.1509879,72.9315251,0,0,False,False
Sulochan Eye,Maharashtra,Mumbai,0,19.1509879,72.9315251,0,0,False,False
Samarth Hospital,Maharashtra,Mumbai,0,19.1067711,72.9225416,0,0,False,False
Abhinav Kidney Dialysis And Health Centre - Mulund,Maharashtra,Mumbai,0,19.1725542,72.942537,0,0,False,False
Aditi Hospital Accident Fracture and Surgical Clinic,Maharashtra,Mumbai,0,19.1725542,72.942537,0,0,False,False
Anmmol Orthovision,Maharashtra,Mumbai,0,19.186169,72.9469977,0,0,False,False
Aparna Hospital,Maharashtra,Mumbai,0,19.0959087,72.8553466,0,0,False,False
Apex Kidney Care (Dialysisnetworks),Maharashtra,Mumbai,0,19.1725542,72.942537,0,0,False,False
Arogya Health Care,Maharashtra,Mumbai,0,19.1791186,72.9498535,0,0,False,False
Ashirwad Critical Care Unit,Maharashtra,Mumbai,0,19.1758053,72.9476017,0,0,False,False
Ashwini Hospital and I. C. C. U.,Maharashtra,Mumbai,0,19.1725542,72.942537,0,0,False,False
Cancer Care,Maharashtra,Mumbai,0,19.1565109,72.9637728,0,0,False,False
Chetna Critical Care Unit,Maharashtra,Mumbai,0,19.1745575,72.9526923,0,0,False,False
Daxini Heart Centre,Maharashtra,Mumbai,0,19.1761159,72.9517295,0,0,False,False
Devkunj Charitablr Trust Matushri Mankbai Nagji Sa,Maharashtra,Mumbai,0,19.1725542,72.942537,0,0,False,False
Dr Shettys E N T Hospital,Maharashtra,Mumbai,0,19.1725542,72.942537,0,0,False,False
Dr. Khona E N T Hospital,Maharashtra,Mumbai,0,19.1725542,72.942537,0,0,False,False
Dr. Mukhis Raj Hospital,Maharashtra,Mumbai,0,19.1758053,72.9476017,0,0,False,False
Dr. R.J. Ganatra's Nursing Home,Maharashtra,Mumbai,0,19.2375183,72.8548501,0,0,False,False
Dr. Simandhars Eye Care Centre,Maharashtra,Mumbai,0,19.1725542,72.942537,0,0,False,False
Dr.Redkar's Maternity and Nursing Home,Maharashtra,Mumbai,0,19.1822352,72.9468948,0,0,False,False
